1,-0.041555458380815,9.7
2,5.111321380840541,9.7
3,7.230649758262224,9.7
4,7.895537092355299,9.7
5,8.06175892587856,9.7
6,7.139983303613167,9.7
7,4.059787607899855,9.7
8,-0.8347226857364143,9.7
9,-3.4527165637279102,9.7
10,6.862317286250431,9.7
11,8.233401036581942,9.7
12,7.967807454756723,9.7
13,8.043691335278215,9.7
14,8.369647094790988,9.7
15,7.853981633974477,9.7
16,8.091981077428269,9.7
17,7.929865514495977,9.7
18,7.891923574235234,9.7
19,8.11957521579971,9.7
20,8.195459096321208,9.7
21,8.1195752157997,9.7
22,7.933314781792408,9.7
23,7.967807454756723,9.7
24,8.12445663501454,9.7
25,7.512504171627767,9.7
26,7.816039693713734,9.7
27,8.409313668699959,9.7
28,7.967807454756723,9.7
29,8.081633275538966,9.7
30,7.853981633974483,9.7
31,7.967807454756723,9.7
32,8.409313668699959,9.7
33,8.11957521579971,9.7
34,8.488646816517866,9.7
35,7.702213872931499,9.7
36,7.5504461118885144,9.7
37,8.043691335278211,9.7
38,8.005749395017455,9.7
39,7.9298655144959715,9.7
40,8.448980242608906,9.7
41,8.171314225246176,9.7
42,8.005749395017476,9.7
43,7.7780977534529905,9.7
44,7.284852530063287,9.7
45,7.929865514495978,9.7
46,8.091981077428256,9.7
47,7.967807454756723,9.7
48,8.157517156060454,9.7
49,8.290313946973061,9.7
50,8.448980242608918,9.7
51,7.85398163397449,9.7
52,7.398678350845527,9.7
53,7.7780977534529905,9.7
54,8.081633275538966,9.7
55,8.005749395017467,9.7
56,8.309284917103431,9.7
57,7.891923574235229,9.7
58,7.967807454756723,9.7
59,8.290313946973068,9.7
60,8.329980520882028,9.7
61,8.081633275538966,9.7
62,7.626329992410006,9.7
63,8.052314503519298,9.7
64,8.144869842640206,9.7
65,8.954297901536133,9.7
66,7.933314781792408,9.7
67,7.816039693713734,9.7
68,7.929865514495978,9.7
69,7.929865514495989,9.7
70,8.04369133527823,9.7
71,7.436620291106274,9.7
72,7.967807454756723,9.7
73,7.853981633974479,9.7
74,7.967807454756723,9.7
75,8.30928491710345,9.7
76,7.7401558131922465,9.7
77,8.081633275538953,9.7
78,8.081633275538953,9.7
79,8.108508816556993,9.7
80,7.853981633974484,9.7
81,7.967807454756723,9.7
82,7.891923574235223,9.7
83,8.271342976842696,9.7
84,7.929865514495977,9.7
85,8.005749395017467,9.7
86,8.195459096321198,9.7
87,8.005749395017467,9.7
88,7.929865514495968,9.7
89,7.588388052149259,9.7
90,7.6263299924100085,9.7
91,8.409313668699959,9.7
92,7.929865514495978,9.7
93,8.802530140493136,9.7
94,8.11957521579971,9.7
95,8.005749395017467,9.7
96,7.929865514495989,9.7
97,7.7780977534529905,9.7
98,7.588388052149259,9.7
99,8.081633275538966,9.7
100,7.85398163397449,9.7
101,7.967807454756723,9.7
102,8.043691335278211,9.7
103,7.702213872931496,9.7
104,8.528313390426844,9.7
105,8.091981077428256,9.7
106,7.891923574235212,9.7
107,7.929865514495989,9.7
108,7.967807454756723,9.7
109,8.30928491710344,9.7
110,8.233401036581942,9.7
111,7.702213872931499,9.7
112,8.11957521579971,9.7
113,8.081633275538966,9.7
114,8.195459096321198,9.7
115,8.005749395017476,9.7
116,7.58838805214926,9.7
117,7.7401558131922465,9.7
118,8.043691335278222,9.7
119,8.081633275538966,9.7
120,8.195459096321187,9.7
121,7.778097753452991,9.7
122,7.853981633974479,9.7
123,8.043691335278211,9.7
124,7.664271932670752,9.7
125,8.091981077428256,9.7
126,7.967807454756723,9.7
127,7.967807454756723,9.7
128,8.309284917103431,9.7
129,8.043691335278215,9.7
130,7.967807454756723,9.7
131,8.195459096321198,9.7
132,7.7780977534529905,9.7
133,8.081633275538966,9.7
134,7.626329992410003,9.7
135,7.664271932670752,9.7
136,8.081633275538966,9.7
137,8.005749395017476,9.7
138,7.816039693713738,9.7
139,8.271342976842696,9.7
140,7.853981633974479,9.7
141,7.929865514495968,9.7
142,7.891923574235212,9.7
143,7.550446111888508,9.7
144,7.929865514495978,9.7
145,8.043691335278211,9.7
146,7.967807454756723,9.7
147,8.043691335278211,9.7
148,7.816039693713734,9.7
149,8.081633275538966,9.7
150,8.157517156060454,9.7
151,7.5883880521492575,9.7
152,7.8919235742352285,9.7
153,8.005749395017467,9.7
154,8.347226857364173,9.7
155,8.157517156060454,9.7
156,7.7780977534529905,9.7
157,8.11957521579971,9.7
158,7.890342660057693,9.7
159,8.1195752157997,9.7
160,8.11957521579972,9.7
161,7.664271932670752,9.7
162,7.308566242726258,9.7
163,7.816039693713734,9.7
164,3.9839037273783613,9.7
165,7.967807454756723,9.7
166,8.157517156060454,9.7
167,7.7780977534529905,9.7
168,8.005749395017455,9.7
169,7.853981633974479,9.7
170,7.360736410584782,9.7
171,8.119575215799703,9.7
172,7.85398163397449,9.7
173,8.005749395017476,9.7
174,8.005749395017476,9.7
175,7.967807454756723,9.7
176,8.157517156060457,9.7
177,7.85398163397449,9.7
178,8.14486984264019,9.7
179,7.687759800451213,9.7
